0.2512,0.7736,0.6716,0.8954,0.2512,0.6480,0.2512,0.7736,0.6716,0.8954,0.2512,0.6480,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0000,1.0000,0.0000,0.0000,0.0000,0.2500,0.1256,0.8868,0.3358,0.4477,0.1256,0.4490,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,1.0000,0.6278,0.9184,0.6278,0.8866,0.4171,0.9245,0.4331,0.6046,0.2930,0.5948,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.6902,0.9960,0.4782,0.9988,0.4782,0.7908,0.4854,0.9424,0.4444,0.7031,0.3393,0.6438,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0188,1.0000,0.0000,0.0000,0.0000,0.2547,0.3920,0.9539,0.3555,0.5625,0.2714,0.5660,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5834,0.6746,1.0000,0.8348,0.5834,0.7732,0.4239,0.9074,0.4629,0.6079,0.3234,0.6005,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.0318,0.6076,0.8398,0.0318,0.6198,0.5062,0.7823,0.4836,0.6410,0.2818,0.6033,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8760,0.4962,0.0536,0.7774,0.0536,0.5508,0.5524,0.7465,0.4298,0.6581,0.2532,0.5967,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9788,0.9036,0.9932,1.0000,0.9036,0.9689,0.5998,0.7640,0.4924,0.6961,0.3255,0.6381,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0014,1.0000,0.0000,1.0000,0.0000,0.5004,0.5400,0.7876,0.4432,0.7265,0.2930,0.6243,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,1.0000,0.7532,0.8544,0.7532,0.9019,0.5818,0.8069,0.4714,0.7381,0.3348,0.6495,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,1.0000,0.6294,0.8322,0.6294,0.8654,0.6167,0.8230,0.4845,0.7459,0.3594,0.6675,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.7324,0.7178,0.7912,0.7178,0.8103,0.6461,0.8160,0.5025,0.7494,0.3869,0.6785,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0138,0.7140,0.7618,0.7192,0.0138,0.5522,0.6010,0.8087,0.5210,0.7473,0.3603,0.6695,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
