1.0000,1.0000,0.9880,0.0760,0.0760,0.7660,1.0000,1.0000,0.9880,0.0760,0.0760,0.7660,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8574,0.7402,0.1118,0.5220,0.1118,0.5578,0.9287,0.8701,0.5499,0.2990,0.0939,0.6619,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.3084,0.6072,0.0902,0.6706,0.0902,0.4191,0.7219,0.7825,0.3967,0.4229,0.0927,0.5810,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.9888,1.0000,1.0000,0.9888,0.9972,0.7914,0.8340,0.5475,0.5672,0.3167,0.6850,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.9328,0.0710,0.8954,0.0710,0.7248,0.8332,0.8538,0.4522,0.6328,0.2676,0.6930,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.1400,0.0000,1.0000,0.0000,0.5350,0.8610,0.7348,0.3768,0.6940,0.2230,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0686,0.6782,1.0000,0.9704,0.0686,0.6793,0.7478,0.7267,0.4659,0.7335,0.2009,0.6685,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8008,0.7406,0.0110,0.8280,0.0110,0.5951,0.7544,0.7285,0.4090,0.7453,0.1772,0.6593,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.2640,0.6290,0.1118,0.6994,0.1118,0.4260,0.6999,0.7174,0.3760,0.7402,0.1699,0.6334,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9756,0.9440,0.0502,0.8016,0.0502,0.6928,0.7275,0.7401,0.3434,0.7463,0.1579,0.6393,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5936,1.0000,1.0000,0.8032,0.5936,0.8492,0.7153,0.7637,0.4031,0.7515,0.1975,0.6584,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9824,0.6194,0.0054,0.9880,0.0054,0.6488,0.7376,0.7517,0.3700,0.7712,0.1815,0.6576,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.4036,0.5700,1.0000,0.6678,0.4036,0.6603,0.7119,0.7377,0.4184,0.7633,0.1986,0.6578,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.7080,0.9924,0.5524,0.3136,0.3136,0.6416,0.7116,0.7559,0.4280,0.7311,0.2068,0.6567,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.9494,1.0000,0.9264,0.9264,0.9689,0.7308,0.7688,0.4661,0.7442,0.2548,0.6775,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9946,0.9962,0.5896,0.8920,0.5896,0.8681,0.7473,0.7830,0.4738,0.7534,0.2757,0.6894,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.9900,0.9812,0.2004,0.2004,0.7929,0.7622,0.7952,0.5037,0.7209,0.2713,0.6955,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8394,0.8236,1.0000,0.0328,0.0328,0.6739,0.7665,0.7968,0.5313,0.6826,0.2580,0.6943,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.6328,1.0000,0.5418,1.0000,0.5418,0.7936,0.7594,0.8075,0.5318,0.6993,0.2730,0.6995,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1128,0.8808,0.8496,1.0000,0.1128,0.7108,0.7271,0.8111,0.5477,0.7144,0.2650,0.7001,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1814,0.8860,0.5976,0.7820,0.1814,0.6118,0.7011,0.8147,0.5501,0.7176,0.2610,0.6959,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1128,0.8652,0.4898,1.0000,0.1128,0.6169,0.6744,0.8170,0.5473,0.7304,0.2543,0.6923,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.6296,1.0000,0.0886,0.9566,0.0886,0.6687,0.6724,0.8249,0.5274,0.7403,0.2471,0.6913,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1940,0.5534,0.5886,0.8136,0.1940,0.5374,0.6525,0.8136,0.5299,0.7433,0.2448,0.6848,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.4062,0.8408,0.2190,1.0000,0.2190,0.6165,0.6426,0.8147,0.5175,0.7536,0.2438,0.6821,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0972,1.0000,0.9736,1.0000,0.0972,0.7677,0.6217,0.8218,0.5350,0.7631,0.2382,0.6854,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8776,0.6192,0.0892,0.9360,0.0892,0.6305,0.6311,0.8143,0.5185,0.7695,0.2327,0.6834,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.3762,0.8334,0.4506,0.9474,0.3762,0.6519,0.6220,0.8150,0.5161,0.7758,0.2378,0.6822,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.6468,1.0000,0.5914,0.7814,0.5914,0.7549,0.6229,0.8214,0.5187,0.7760,0.2500,0.6848,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0622,0.1110,0.5728,0.9648,0.0622,0.4277,0.6042,0.7977,0.5205,0.7823,0.2437,0.6762,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.3876,0.5912,0.0084,0.6686,0.0084,0.4139,0.5972,0.7911,0.5040,0.7786,0.2361,0.6677,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1596,0.9962,0.9516,0.9848,0.1596,0.7731,0.5835,0.7975,0.5180,0.7851,0.2337,0.6710,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.6042,1.0000,0.5274,0.0800,0.0800,0.5529,0.5842,0.8036,0.5183,0.7637,0.2291,0.6674,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9938,1.0000,1.0000,0.9994,0.9938,0.9983,0.5962,0.8094,0.5324,0.7707,0.2516,0.6772,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.4556,0.5278,0.0186,0.6264,0.0186,0.4071,0.5922,0.8013,0.5177,0.7665,0.2449,0.6695,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9988,0.9158,0.1434,0.8936,0.1434,0.7379,0.6035,0.8045,0.5073,0.7701,0.2421,0.6714,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.3992,1.0000,0.1840,0.9170,0.1840,0.6250,0.5980,0.8098,0.4986,0.7740,0.2405,0.6701,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,0.0156,0.3612,0.9608,0.0156,0.5844,0.6085,0.7889,0.4950,0.7789,0.2346,0.6678,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0174,1.0000,1.0000,0.9694,0.0174,0.7467,0.5934,0.7943,0.5079,0.7838,0.2290,0.6699,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,1.0000,0.0000,1.0000,0.0000,0.7500,0.6036,0.7995,0.4952,0.7892,0.2233,0.6719,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5374,1.0000,1.0000,0.9710,0.5374,0.8771,0.6019,0.8043,0.5076,0.7937,0.2310,0.6769,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,1.0000,0.0000,1.0000,0.0000,0.7500,0.6114,0.8090,0.4955,0.7986,0.2255,0.6786,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.3696,0.6046,1.0000,0.6854,0.3696,0.6649,0.6058,0.8043,0.5072,0.7959,0.2288,0.6783,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.7708,0.9940,0.0752,1.0000,0.0752,0.7100,0.6095,0.8086,0.4974,0.8006,0.2253,0.6790,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
