0.5576,0.9278,0.5792,0.9274,0.5576,0.7480,0.5576,0.9278,0.5792,0.9274,0.5576,0.7480,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5574,0.9958,0.6156,0.9994,0.5574,0.7921,0.5575,0.9618,0.5974,0.9634,0.5575,0.7700,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.0154,0.9952,0.9950,1.0000,0.0154,0.7514,0.3768,0.9729,0.7299,0.9756,0.3768,0.7638,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1172,0.9270,0.9568,0.9432,0.1172,0.7361,0.3119,0.9615,0.7867,0.9675,0.3119,0.7569,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5374,1.0000,1.0000,0.9710,0.5374,0.8771,0.3570,0.9692,0.8293,0.9682,0.3570,0.7809,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9698,1.0000,0.8268,1.0000,0.8268,0.9492,0.4591,0.9743,0.8289,0.9735,0.4353,0.8090,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5374,1.0000,1.0000,0.9710,0.5374,0.8771,0.4703,0.9780,0.8533,0.9731,0.4499,0.8187,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5432,1.0000,1.0000,0.9606,0.5432,0.8760,0.4794,0.9807,0.8717,0.9716,0.4616,0.8258,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.9686,1.0000,0.1406,1.0000,0.1406,0.7773,0.5338,0.9829,0.7904,0.9747,0.4259,0.8205,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.1822,0.9954,1.0000,1.0000,0.1822,0.7944,0.4986,0.9841,0.8114,0.9773,0.4015,0.8178,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.5598,1.0000,1.0000,0.9566,0.5598,0.8791,0.5042,0.9856,0.8285,0.9754,0.4159,0.8234,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
